"Unique Key","Created Date","Closed Date","Complaint Type","Location"
11085295,"05/02/2008 12:00:00 AM","05/02/2008 12:00:00 AM","Traffic Signal Condition",""
10510732,"02/12/2008 12:00:00 AM","02/13/2008 12:00:00 AM","Street Light Condition",""
10588500,"02/25/2008 12:00:00 AM","04/30/2008 12:00:00 AM","ELECTRIC","(40.89030185961337, -73.84264845080419)"
11504423,"06/29/2008 12:00:00 AM","06/29/2008 12:00:00 AM","Overgrown Tree/Branches","(40.66661040296608, -73.98271211441913)"
12101537,"09/23/2008 12:00:00 AM","12/14/2008 12:00:00 AM","Noise","(40.73405866838886, -74.00625317592058)"
12793012,"12/26/2008 12:00:00 AM","01/15/2009 12:00:00 AM","PLUMBING","(40.68168936600779, -73.89403545321065)"
10726318,"03/15/2008 12:00:00 AM","03/20/2008 12:00:00 AM","HEATING","(40.693627538250276, -73.931848170878)"
11894889,"08/24/2008 12:00:00 AM","08/25/2008 12:00:00 AM","Noise - Street/Sidewalk","(40.635272548290274, -73.95155467898725)"
11486614,"06/26/2008 12:00:00 AM","07/03/2008 12:00:00 AM","NONCONST","(40.63972041088819, -74.0123481461838)"
10706693,"03/12/2008 12:00:00 AM","03/12/2008 12:00:00 AM","Noise","(40.76183258583832, -73.99086720592884)"
11580544,"07/10/2008 12:00:00 AM","07/10/2008 12:00:00 AM","Violation of Park Rules",""
11443574,"06/19/2008 12:00:00 AM","12/08/2008 12:00:00 AM","General Construction/Plumbing","(40.67892771815495, -73.90621859467346)"
11799263,"08/09/2008 12:00:00 AM","08/11/2008 12:00:00 AM","Dirty Conditions",""
11837734,"08/15/2008 12:00:00 AM","09/08/2008 12:00:00 AM","ELECTRIC","(40.90229762556499, -73.85207964198338)"
12208721,"10/09/2008 12:00:00 AM","10/09/2008 12:00:00 AM","Sewer","(40.85986165831998, -73.90368593323207)"
10347339,"01/22/2008 12:00:00 AM","01/31/2008 12:00:00 AM","Building/Use","(40.56106183585554, -74.11931608304117)"
11635837,"07/17/2008 12:00:00 AM","08/14/2008 12:00:00 AM","PAINT - PLASTER","(40.647281558403975, -73.96019820988951)"
11443411,"06/20/2008 12:00:00 AM","07/02/2008 12:00:00 AM","General Construction/Plumbing","(40.57516113922266, -73.84754134574945)"
10775828,"03/23/2008 12:00:00 AM","03/27/2008 12:00:00 AM","Street Condition","(40.75290336121594, -73.83255650316576)"
12341701,"10/27/2008 12:00:00 AM","01/22/2009 12:00:00 AM","PLUMBING","(40.85086879528661, -73.89905414983279)"
10753330,"03/19/2008 12:00:00 AM","03/20/2008 12:00:00 AM","Litter Basket / Request","(40.84952496160206, -73.93991518149134)"
11984632,"09/07/2008 12:00:00 AM","09/07/2008 12:00:00 AM","Vending","(40.75175381663681, -73.9900745518449)"
12024430,"09/12/2008 12:00:00 AM","09/28/2008 12:00:00 AM","Consumer Complaint","(40.768156333087376, -73.9892706556262)"
11347727,"06/09/2008 12:00:00 AM","06/10/2008 12:00:00 AM","Dirty Conditions","(40.68585944072979, -73.96028335382621)"
11453100,"06/22/2008 12:00:00 AM","06/28/2008 12:00:00 AM","HEATING","(40.72850605229297, -73.9941875204772)"
10791523,"03/25/2008 12:00:00 AM","04/03/2008 12:00:00 AM","HEATING","(40.77437746126572, -73.9593098884484)"
10998879,"04/23/2008 12:00:00 AM","06/19/2008 12:00:00 AM","General Construction/Plumbing",""
11908345,"08/26/2008 12:00:00 AM","09/02/2008 12:00:00 AM","GENERAL CONSTRUCTION","(40.64071795489165, -74.08634104147816)"
11079625,"05/02/2008 12:00:00 AM","05/02/2008 12:00:00 AM","Blocked Driveway","(40.53036677815914, -74.22103266945683)"
12312378,"10/22/2008 12:00:00 AM","10/24/2008 12:00:00 AM","HEATING","(40.867268865019774, -73.8934794219803)"
12307954,"10/22/2008 12:00:00 AM","11/20/2008 12:00:00 AM","NONCONST","(40.816999436105554, -73.90271831949389)"
12323553,"10/24/2008 12:00:00 AM","10/30/2008 12:00:00 AM","Water System","(40.618994966075036, -74.00686915761997)"
12671602,"12/11/2008 12:00:00 AM","12/11/2008 12:00:00 AM","Noise - Vehicle","(40.70774372046053, -73.95360481662026)"
11583267,"07/10/2008 12:00:00 AM","07/12/2008 12:00:00 AM","Noise - Street/Sidewalk","(40.61656511638789, -74.08456645878663)"
10591278,"02/25/2008 12:00:00 AM","02/27/2008 12:00:00 AM","Noise","(40.73323222780517, -73.98994019719328)"
10226632,"01/07/2008 12:00:00 AM","02/29/2008 12:00:00 AM","PLUMBING","(40.67511533079505, -73.75390790617234)"
12058110,"09/17/2008 12:00:00 AM","09/18/2008 12:00:00 AM","Noise - Commercial","(40.79339574405206, -73.94042450234399)"
11561929,"07/07/2008 12:00:00 AM","09/05/2008 12:00:00 AM","General Construction/Plumbing","(40.84758407569027, -73.86722661405412)"
11539733,"07/03/2008 12:00:00 AM","07/09/2008 12:00:00 AM","Street Light Condition","(40.691016773705044, -73.85664475286035)"
10387953,"01/28/2008 12:00:00 AM","02/06/2008 12:00:00 AM","PAINT - PLASTER","(40.70015149142753, -73.91861660727155)"
10462238,"02/06/2008 12:00:00 AM","02/06/2008 12:00:00 AM","Blocked Driveway","(40.662556624396295, -73.94741500230737)"
11413691,"06/15/2008 12:00:00 AM","06/16/2008 12:00:00 AM","Street Condition","(40.759761930274834, -73.94081194460627)"
14567864,"07/17/2008 12:00:00 AM","08/14/2008 12:00:00 AM","Graffiti","(40.63898004075845, -73.92903226886602)"
12707929,"12/15/2008 12:00:00 AM","01/13/2009 12:00:00 AM","PLUMBING","(40.66843646080832, -73.87640405469807)"
11704588,"07/27/2008 12:00:00 AM","07/27/2008 12:00:00 AM","Noise - Commercial","(40.8457463368255, -73.9363548409562)"
12121336,"09/26/2008 12:00:00 AM","09/28/2008 12:00:00 AM","GENERAL CONSTRUCTION","(40.64790202088548, -73.96060865429247)"
12544922,"11/22/2008 12:00:00 AM","12/11/2008 12:00:00 AM","ELECTRIC","(40.70525940726069, -73.80771029332841)"
12708027,"12/15/2008 12:00:00 AM","12/19/2008 12:00:00 AM","HEATING","(40.86529326158924, -73.88828722961973)"
11117411,"05/07/2008 12:00:00 AM","05/07/2008 12:00:00 AM","Traffic Signal Condition","(40.68676343518863, -73.93281431247617)"
10405618,"01/30/2008 12:00:00 AM","03/29/2008 12:00:00 AM","Street Light Condition",""
12097348,"09/23/2008 12:00:00 AM","09/23/2008 12:00:00 AM","Blocked Driveway","(40.77668345271143, -73.84605094166753)"
11584810,"07/10/2008 12:00:00 AM","07/11/2008 12:00:00 AM","PLUMBING","(40.845022868272004, -73.93844460736872)"
11151403,"05/12/2008 12:00:00 AM","05/12/2008 12:00:00 AM","Traffic Signal Condition",""
11364837,"06/11/2008 12:00:00 AM","06/17/2008 12:00:00 AM","HEATING","(40.81344183688508, -73.94897925774328)"
12715885,"12/16/2008 12:00:00 AM","12/19/2008 12:00:00 AM","HEATING","(40.85122891131592, -73.90622146179537)"
10239678,"01/09/2008 12:00:00 AM","01/09/2008 12:00:00 AM","Noise - Street/Sidewalk","(40.75285467380101, -73.99297988521025)"
11649610,"07/20/2008 12:00:00 AM","07/20/2008 12:00:00 AM","Noise - Vehicle","(40.85314094831786, -73.9016967041401)"
14566627,"07/07/2008 12:00:00 AM","07/25/2008 12:00:00 AM","Graffiti","(40.713990480531805, -73.96007180220745)"
11213077,"05/20/2008 12:00:00 AM","06/10/2008 12:00:00 AM","Building/Use","(40.85338434735667, -73.90066974943997)"
12034103,"09/13/2008 12:00:00 AM","09/24/2008 12:00:00 AM","Elevator","(40.82327962392118, -73.8878988940906)"
10466050,"02/06/2008 12:00:00 AM","03/14/2008 12:00:00 AM","General Construction/Plumbing","(40.67396503668332, -73.76833959108019)"
12312665,"10/22/2008 12:00:00 AM","11/06/2008 12:00:00 AM","PAINT - PLASTER","(40.830763108376594, -73.87585318745877)"
10874066,"04/07/2008 12:00:00 AM","04/29/2008 12:00:00 AM","Bus Stop Shelter Placement","(40.71207054163746, -73.99694838908702)"
10701597,"03/12/2008 12:00:00 AM","03/17/2008 12:00:00 AM","Street Condition","(40.84702807882422, -73.89806239679594)"
11608900,"07/14/2008 12:00:00 AM","08/07/2008 12:00:00 AM","PLUMBING","(40.66513849333165, -73.88837373473146)"
12745106,"12/20/2008 12:00:00 AM","12/25/2008 12:00:00 AM","HEATING","(40.66134399168443, -73.96293994782664)"
11937991,"08/30/2008 12:00:00 AM","09/10/2008 12:00:00 AM","Street Light Condition",""
12289687,"10/21/2008 12:00:00 AM","10/21/2008 12:00:00 AM","General Construction/Plumbing","(40.64195030830757, -73.9771189526479)"
10314826,"01/18/2008 12:00:00 AM","04/14/2008 12:00:00 AM","Root/Sewer/Sidewalk Condition","(40.81685600725616, -73.86403279709032)"
11161085,"05/14/2008 12:00:00 AM","05/14/2008 12:00:00 AM","Derelict Vehicle","(40.80630256073845, -73.88145801004592)"
10712968,"03/13/2008 12:00:00 AM","03/14/2008 12:00:00 AM","HEATING","(40.81607404383878, -73.94315349832416)"
12374224,"10/30/2008 12:00:00 AM","10/31/2008 12:00:00 AM","Street Light Condition",""
10275359,"01/12/2008 12:00:00 AM","02/13/2008 12:00:00 AM","PAINT - PLASTER","(40.65750948768938, -73.92807908053268)"
11138955,"05/11/2008 12:00:00 AM","06/05/2008 12:00:00 AM","Taxi Complaint","(40.71122522127143, -73.95652771889446)"
12227418,"10/13/2008 12:00:00 AM","10/15/2008 12:00:00 AM","HEATING","(40.74415200030328, -73.97834694751151)"
10957068,"04/18/2008 12:00:00 AM","","Violation of Park Rules","(40.72641363440267, -73.98437426535594)"
12005118,"09/09/2008 12:00:00 AM","09/30/2008 12:00:00 AM","General Construction/Plumbing","(40.66803253398103, -73.74328924607332)"
11043535,"04/29/2008 12:00:00 AM","05/01/2008 12:00:00 AM","Street Condition","(40.60243879101142, -73.9339255047494)"
10207754,"01/04/2008 12:00:00 AM","03/25/2008 12:00:00 AM","PLUMBING","(40.64528137169396, -74.01210413770795)"
12005801,"09/09/2008 12:00:00 AM","09/09/2008 12:00:00 AM","Street Light Condition",""
12738600,"12/19/2008 12:00:00 AM","12/22/2008 12:00:00 AM","HEATING","(40.71118935808033, -73.79723990768915)"
12572339,"11/25/2008 12:00:00 AM","11/25/2008 12:00:00 AM","Street Light Condition",""
12741937,"12/19/2008 12:00:00 AM","02/18/2009 12:00:00 AM","Building/Use","(40.6830619512484, -73.82641135731623)"
11815944,"08/11/2008 12:00:00 AM","08/12/2008 12:00:00 AM","Recycling Enforcement","(40.72877182586561, -73.98810439387842)"
10406744,"01/30/2008 12:00:00 AM","02/07/2008 12:00:00 AM","General Construction/Plumbing","(40.85872765488326, -73.89380038215424)"
12454589,"11/11/2008 12:00:00 AM","01/05/2009 12:00:00 AM","Plumbing","(40.83357287348849, -73.84977873601053)"
11309694,"06/04/2008 12:00:00 AM","06/08/2008 12:00:00 AM","GENERAL CONSTRUCTION","(40.818245978195, -73.90656780837494)"
10391189,"01/28/2008 12:00:00 AM","03/15/2008 12:00:00 AM","Building/Use","(40.59485243395562, -73.97720350620563)"
11571266,"07/08/2008 12:00:00 AM","07/08/2008 12:00:00 AM","Street Light Condition",""
11709552,"07/28/2008 12:00:00 AM","07/29/2008 12:00:00 AM","Consumer Complaint","(40.61243857085869, -74.13230568908097)"
12295380,"10/22/2008 12:00:00 AM","10/22/2008 12:00:00 AM","Taxi Complaint","(40.750281513068074, -73.98112401931803)"
11130843,"05/09/2008 12:00:00 AM","05/09/2008 12:00:00 AM","Missed Collection (All Materials)","(40.600762637716926, -74.13192244265208)"
12722055,"12/17/2008 12:00:00 AM","12/17/2008 12:00:00 AM","DCA / DOH New License Application Request",""
11892155,"08/22/2008 12:00:00 AM","08/23/2008 12:00:00 AM","Street Condition","(40.780465978131474, -73.95385745461176)"
10866851,"04/05/2008 12:00:00 AM","04/12/2008 12:00:00 AM","HEATING","(40.842454962346665, -73.93550865859358)"
12593535,"11/30/2008 12:00:00 AM","12/04/2008 12:00:00 AM","PAINT - PLASTER","(40.614188150369856, -73.9542029083499)"
12553217,"11/23/2008 12:00:00 AM","11/30/2008 12:00:00 AM","HEATING","(40.89321034681706, -73.85672592935431)"
10198973,"01/03/2008 12:00:00 AM","01/06/2008 12:00:00 AM","HEATING","(40.8343052136936, -73.91347278424178)"
12409365,"11/05/2008 12:00:00 AM","11/09/2008 12:00:00 AM","PAINT - PLASTER","(40.626201642588825, -73.94675557506231)"
11132966,"05/09/2008 12:00:00 AM","05/09/2008 12:00:00 AM","Street Light Condition","(40.591669938597455, -73.98653015033217)"
12278157,"10/20/2008 12:00:00 AM","10/28/2008 12:00:00 AM","HEATING","(40.730883886767586, -73.85397195881608)"
10542167,"02/17/2008 12:00:00 AM","02/18/2008 12:00:00 AM","Traffic Signal Condition",""
11595351,"07/10/2008 12:00:00 AM","07/11/2008 12:00:00 AM","Sanitation Condition","(40.693697304436476, -73.95694663791946)"
12800805,"12/28/2008 12:00:00 AM","12/28/2008 12:00:00 AM","Traffic Signal Condition",""
11370542,"06/12/2008 12:00:00 AM","06/12/2008 12:00:00 AM","Noise - Street/Sidewalk","(40.684312257106505, -73.98930577978793)"
11654789,"07/20/2008 12:00:00 AM","07/21/2008 12:00:00 AM","Sanitation Condition","(40.661767726457946, -73.86751357035743)"
12551939,"11/23/2008 12:00:00 AM","12/01/2008 12:00:00 AM","HEATING","(40.86081478420994, -73.90128407682232)"
10598494,"02/26/2008 12:00:00 AM","03/14/2008 12:00:00 AM","GENERAL CONSTRUCTION","(40.85315391115135, -73.93091477267694)"
12313333,"10/22/2008 12:00:00 AM","12/01/2008 12:00:00 AM","GENERAL CONSTRUCTION","(40.67614274054333, -73.90741582014968)"
12685634,"12/12/2008 12:00:00 AM","12/31/2008 12:00:00 AM","Unleashed Dog","(40.819723198212124, -73.91813798778576)"
11167555,"05/15/2008 12:00:00 AM","05/15/2008 12:00:00 AM","DCA / DOH New License Application Request",""
12640898,"12/06/2008 12:00:00 AM","04/13/2009 12:00:00 AM","PLUMBING","(40.764999740448836, -73.98785605523071)"
12618715,"12/03/2008 12:00:00 AM","12/10/2008 12:00:00 AM","HEATING","(40.639035586822764, -73.96684374747912)"
12470565,"11/13/2008 12:00:00 AM","11/18/2008 12:00:00 AM","PLUMBING","(40.86887402831028, -73.88441973855868)"
10212244,"01/04/2008 12:00:00 AM","01/04/2008 12:00:00 AM","Street Light Condition","(40.75888496230015, -73.87165558440144)"
12652893,"12/06/2008 12:00:00 AM","12/08/2008 12:00:00 AM","Dirty Conditions","(40.80222740424056, -73.95014369064663)"
11300451,"06/03/2008 12:00:00 AM","06/04/2008 12:00:00 AM","Street Condition","(40.73344182537281, -73.73654596189532)"
11575829,"07/09/2008 12:00:00 AM","07/10/2008 12:00:00 AM","Sanitation Condition","(40.67889417344869, -74.00958652099779)"
12649236,"12/08/2008 12:00:00 AM","12/08/2008 12:00:00 AM","Blocked Driveway","(40.78628884339391, -73.84112481500321)"
10302859,"01/16/2008 12:00:00 AM","01/27/2008 12:00:00 AM","GENERAL CONSTRUCTION","(40.84164623970095, -73.92360810572457)"
12201540,"10/08/2008 12:00:00 AM","10/15/2008 12:00:00 AM","Traffic Signal Condition","(40.69474172301317, -73.80624406396272)"
12730190,"12/17/2008 12:00:00 AM","12/26/2008 12:00:00 AM","Building/Use","(40.87207430995854, -73.88438524949515)"
12816585,"12/28/2008 12:00:00 AM","12/29/2008 12:00:00 AM","Street Condition","(40.679937090700086, -73.7763624463193)"
12466868,"11/13/2008 12:00:00 AM","11/14/2008 12:00:00 AM","Traffic Signal Condition",""
10646571,"03/04/2008 12:00:00 AM","04/08/2008 12:00:00 AM","PLUMBING","(40.594986621886534, -73.76447268433746)"
11946581,"09/01/2008 12:00:00 AM","09/01/2008 12:00:00 AM","Traffic Signal Condition",""
11219556,"05/22/2008 12:00:00 AM","05/27/2008 12:00:00 AM","Lead","(40.81661566202206, -73.8189747271167)"
10778329,"03/21/2008 12:00:00 AM","04/03/2008 12:00:00 AM","General Construction/Plumbing","(40.783216270461686, -73.8112080674816)"
11379308,"06/12/2008 12:00:00 AM","06/12/2008 12:00:00 AM","Traffic Signal Condition","(40.675927318873015, -73.95606763721818)"
10591196,"02/25/2008 12:00:00 AM","02/27/2008 12:00:00 AM","HEATING","(40.85154613455863, -73.91170447008754)"
11643529,"07/18/2008 12:00:00 AM","07/26/2008 12:00:00 AM","GENERAL CONSTRUCTION","(40.67534134291786, -73.95991829029767)"
11207067,"05/21/2008 12:00:00 AM","05/22/2008 12:00:00 AM","Blocked Driveway","(40.588278896620785, -73.95149515941978)"
11844140,"08/16/2008 12:00:00 AM","08/16/2008 12:00:00 AM","Noise - Street/Sidewalk","(40.77164757493469, -73.98857329905435)"
11303253,"06/03/2008 12:00:00 AM","10/03/2008 12:00:00 AM","Street Light Condition",""
11498045,"06/28/2008 12:00:00 AM","07/03/2008 12:00:00 AM","Maintenance or Facility","(40.726262480625145, -73.90115868300342)"
12151819,"10/01/2008 12:00:00 AM","10/08/2008 12:00:00 AM","PLUMBING","(40.85127592942966, -73.93962081273907)"
11035939,"04/28/2008 12:00:00 AM","05/29/2008 12:00:00 AM","GENERAL CONSTRUCTION","(40.66071033795754, -73.89329024304948)"
11164584,"05/14/2008 12:00:00 AM","05/20/2008 12:00:00 AM","Elevator","(40.715357933396035, -74.01417662227288)"
10783653,"03/24/2008 12:00:00 AM","04/01/2008 12:00:00 AM","PAINT - PLASTER","(40.6539105623722, -73.95380082833466)"
11946107,"08/31/2008 12:00:00 AM","08/31/2008 12:00:00 AM","Building/Use","(40.68968238447973, -73.80745231941914)"
12752545,"12/21/2008 12:00:00 AM","12/23/2008 12:00:00 AM","HEATING","(40.66089417922088, -73.9494023032745)"
11428959,"06/19/2008 12:00:00 AM","07/02/2008 12:00:00 AM","Dead Tree","(40.60177379721175, -73.9627929561132)"
10837448,"04/01/2008 12:00:00 AM","04/04/2008 12:00:00 AM","PAINT - PLASTER","(40.80629073361704, -73.95284258139783)"
10421219,"02/02/2008 12:00:00 AM","02/26/2008 12:00:00 AM","Taxi Complaint","(40.726053954118946, -73.98353371783699)"
12043002,"09/15/2008 12:00:00 AM","09/24/2008 12:00:00 AM","PAINT - PLASTER","(40.89087569588055, -73.8553891239043)"
11692313,"07/25/2008 12:00:00 AM","08/05/2008 12:00:00 AM","Damaged Tree","(40.715230886098176, -73.84790273285405)"
10752748,"03/19/2008 12:00:00 AM","03/26/2008 12:00:00 AM","GENERAL CONSTRUCTION","(40.80158491264509, -73.94369321767844)"
10382911,"01/27/2008 12:00:00 AM","01/31/2008 12:00:00 AM","HEATING","(40.842550497075344, -73.91745211622865)"
11731320,"07/31/2008 12:00:00 AM","08/06/2008 12:00:00 AM","Street Sign - Dangling","(40.6154053952958, -73.96583615205883)"
10737299,"03/17/2008 12:00:00 AM","03/20/2008 12:00:00 AM","HEATING","(40.74532410126526, -73.90034366102834)"
10584143,"02/24/2008 12:00:00 AM","03/13/2008 12:00:00 AM","PAINT - PLASTER","(40.68807056132297, -73.95704041614195)"
12408332,"11/05/2008 12:00:00 AM","01/15/2009 12:00:00 AM","GENERAL CONSTRUCTION","(40.81921839425427, -73.95289484000992)"
12123818,"09/26/2008 12:00:00 AM","09/26/2008 12:00:00 AM","Traffic Signal Condition",""
11089470,"05/03/2008 12:00:00 AM","05/29/2008 12:00:00 AM","PLUMBING","(40.83555915148003, -73.92464141468346)"
11356106,"06/10/2008 12:00:00 AM","06/12/2008 12:00:00 AM","Water Conservation","(40.68571023035458, -73.85160820321815)"
11347646,"06/09/2008 12:00:00 AM","06/27/2008 12:00:00 AM","Elevator","(40.85521812914236, -73.86574012132994)"
11006225,"04/24/2008 12:00:00 AM","04/30/2008 12:00:00 AM","PLUMBING","(40.84657854792302, -73.92371087341779)"
11653980,"07/20/2008 12:00:00 AM","07/20/2008 12:00:00 AM","Noise - Commercial","(40.67039024378793, -73.92729375267386)"
10231675,"01/08/2008 12:00:00 AM","01/08/2008 12:00:00 AM","Derelict Vehicle","(40.878283274577825, -73.85124350145017)"
12145429,"09/29/2008 12:00:00 AM","09/29/2008 12:00:00 AM","Street Condition","(40.57822527176198, -74.1020637230898)"
10295403,"01/15/2008 12:00:00 AM","02/29/2008 12:00:00 AM","Water Quality","(40.71279179387289, -73.96237027129142)"
12629107,"12/04/2008 12:00:00 AM","12/06/2008 12:00:00 AM","Sanitation Condition","(40.51876750110252, -74.21062866954898)"
10919141,"04/11/2008 12:00:00 AM","04/21/2008 12:00:00 AM","General Construction/Plumbing","(40.741632803015605, -73.98109399126702)"
11122928,"05/08/2008 12:00:00 AM","05/10/2008 12:00:00 AM","Noise","(40.60154045036056, -73.98853038933527)"
11383232,"06/13/2008 12:00:00 AM","","Rodent","(40.547658978747144, -74.1618664615479)"
11946574,"09/01/2008 12:00:00 AM","09/01/2008 12:00:00 AM","Traffic Signal Condition",""
12305024,"10/22/2008 12:00:00 AM","11/07/2008 12:00:00 AM","GENERAL CONSTRUCTION","(40.838239708880174, -73.94183715155124)"
12141427,"09/29/2008 12:00:00 AM","09/25/2008 12:00:00 AM","Street Light Condition","(40.88251548380949, -73.89038109159094)"
12450624,"11/11/2008 12:00:00 AM","11/12/2008 12:00:00 AM","Dirty Conditions","(40.68953245796218, -73.95427375946797)"
11247165,"05/27/2008 12:00:00 AM","05/28/2008 12:00:00 AM","Blocked Driveway","(40.61965723036147, -74.08253518263707)"
12723048,"12/17/2008 12:00:00 AM","02/05/2009 12:00:00 AM","PAINT - PLASTER","(40.66492000074175, -73.94195944585286)"
11545492,"07/04/2008 12:00:00 AM","07/04/2008 12:00:00 AM","Sewer",""
11994832,"09/08/2008 12:00:00 AM","09/09/2008 12:00:00 AM","Sewer","(40.68165442350322, -73.9225078410215)"
11120134,"05/08/2008 12:00:00 AM","05/16/2008 12:00:00 AM","Street Condition","(40.6502877460752, -73.91946665682552)"
12382336,"10/31/2008 12:00:00 AM","11/14/2008 12:00:00 AM","Noise","(40.79567991043929, -73.97014622138659)"
12716917,"12/16/2008 12:00:00 AM","12/18/2008 12:00:00 AM","HEATING","(40.76943254673519, -73.98833901532525)"
12673090,"12/10/2008 12:00:00 AM","01/08/2009 12:00:00 AM","ELECTRIC","(40.82532650968601, -73.87649203578135)"
11319112,"06/05/2008 12:00:00 AM","06/26/2008 12:00:00 AM","PLUMBING","(40.88127554468646, -73.87739704460235)"
11971328,"09/05/2008 12:00:00 AM","09/09/2008 12:00:00 AM","Street Condition","(40.662270008276295, -73.93947470666647)"
15873056,"04/21/2008 12:00:00 AM","04/23/2008 12:00:00 AM","Building/Use","(40.58692446449451, -74.19804797306715)"
10676945,"03/08/2008 12:00:00 AM","03/19/2008 12:00:00 AM","GENERAL CONSTRUCTION","(40.825810685327426, -73.88014054410381)"
10549707,"02/19/2008 12:00:00 AM","02/29/2008 12:00:00 AM","GENERAL CONSTRUCTION","(40.61243451475076, -73.98824398159675)"
10540773,"02/17/2008 12:00:00 AM","02/20/2008 12:00:00 AM","HEATING","(40.60575109133736, -73.98984056128607)"
10414552,"01/31/2008 12:00:00 AM","04/24/2008 12:00:00 AM","Building/Use","(40.57542686855353, -74.00532039463141)"
11906642,"08/26/2008 12:00:00 AM","08/26/2008 12:00:00 AM","Overgrown Tree/Branches","(40.75295052560806, -73.71755949390132)"
12289837,"10/21/2008 12:00:00 AM","12/08/2008 12:00:00 AM","BEST/Site Safety","(40.61108596545985, -73.95280039338765)"
11059454,"04/30/2008 12:00:00 AM","05/05/2008 12:00:00 AM","HEATING","(40.762643851412065, -73.95975384793749)"
10697384,"03/11/2008 12:00:00 AM","04/18/2008 12:00:00 AM","NONCONST","(40.69297025976153, -73.8627492461507)"
12711143,"12/15/2008 12:00:00 AM","12/22/2008 12:00:00 AM","Lead","(40.70626665653368, -73.894706923696)"
11778693,"08/07/2008 12:00:00 AM","01/14/2009 12:00:00 AM","Smoking","(40.78056013107663, -73.95598415984963)"
11619468,"07/15/2008 12:00:00 AM","07/21/2008 12:00:00 AM","PAINT - PLASTER","(40.8795630509937, -73.86063913380454)"
11435755,"06/20/2008 12:00:00 AM","06/20/2008 12:00:00 AM","Street Condition","(40.63327782826653, -73.98317831081567)"
12745819,"12/20/2008 12:00:00 AM","12/21/2008 12:00:00 AM","HEATING","(40.766083286086264, -73.72512822338904)"
12490891,"11/17/2008 12:00:00 AM","11/22/2008 12:00:00 AM","HEATING","(40.798086490421184, -73.96810449423221)"
11727118,"07/30/2008 12:00:00 AM","08/05/2008 12:00:00 AM","PAINT - PLASTER","(40.853003845294666, -73.88410030019429)"
11114202,"05/07/2008 12:00:00 AM","05/16/2008 12:00:00 AM","PLUMBING","(40.81038587641199, -73.9528794166211)"
10798282,"03/25/2008 12:00:00 AM","03/26/2008 12:00:00 AM","Street Condition","(40.61346535365189, -74.14133738991386)"
12258913,"10/17/2008 12:00:00 AM","10/19/2008 12:00:00 AM","General Construction/Plumbing","(40.74441474120342, -73.91654157711491)"
11618003,"07/15/2008 12:00:00 AM","07/18/2008 12:00:00 AM","NONCONST","(40.8688496530633, -73.90262077210102)"
12267769,"10/18/2008 12:00:00 AM","10/23/2008 12:00:00 AM","HEATING","(40.85765109105208, -73.93322008734403)"
11226617,"05/22/2008 12:00:00 AM","06/16/2008 12:00:00 AM","PAINT - PLASTER","(40.6469384625995, -74.01791701922868)"
12774558,"12/23/2008 12:00:00 AM","12/31/2008 12:00:00 AM","HEATING","(40.647318635476765, -74.00082522541302)"
12502127,"11/18/2008 12:00:00 AM","12/30/2008 12:00:00 AM","Taxi Complaint","(40.7616096551409, -73.97074988778279)"
11989497,"09/08/2008 12:00:00 AM","09/08/2008 12:00:00 AM","Derelict Vehicle","(40.60834274461671, -73.92482226804577)"
11759109,"08/04/2008 12:00:00 AM","08/08/2008 12:00:00 AM","PAINT - PLASTER","(40.67690186682258, -74.0001730497407)"
11266451,"05/29/2008 12:00:00 AM","06/02/2008 12:00:00 AM","Noise","(40.614445518853955, -74.13657063652957)"
12026143,"09/12/2008 12:00:00 AM","09/21/2008 12:00:00 AM","PAINT - PLASTER","(40.81420259185252, -73.92909830868771)"
11276026,"05/30/2008 12:00:00 AM","06/03/2008 12:00:00 AM","Noise","(40.76681515153972, -73.92119576956408)"
12726253,"12/17/2008 12:00:00 AM","12/23/2008 12:00:00 AM","HEATING","(40.86021277844557, -73.9138439732295)"
10508985,"02/12/2008 12:00:00 AM","02/28/2008 12:00:00 AM","PAINT - PLASTER","(40.63995793005804, -73.94549068227904)"
12829758,"12/31/2008 12:00:00 AM","01/15/2009 12:00:00 AM","Elevator","(40.737174312027925, -73.70901652690645)"
11188313,"05/19/2008 12:00:00 AM","05/19/2008 12:00:00 AM","Noise - Vehicle","(40.85135188032861, -73.933016761423)"
10290728,"01/15/2008 12:00:00 AM","01/15/2008 12:00:00 AM","Blocked Driveway","(40.62766903655094, -73.92102863414596)"
12249100,"10/16/2008 12:00:00 AM","10/21/2008 12:00:00 AM","Sewer","(40.80573615363165, -73.94064463668956)"
12691186,"12/12/2008 12:00:00 AM","12/12/2008 12:00:00 AM","Electrical","(40.56787299055264, -74.11537259400389)"
11034544,"04/28/2008 12:00:00 AM","05/02/2008 12:00:00 AM","Sanitation Condition","(40.629145930285055, -74.10602162346656)"
12241176,"10/15/2008 12:00:00 AM","11/06/2008 12:00:00 AM","GENERAL CONSTRUCTION","(40.85614936426443, -73.90195614688277)"
12382157,"10/30/2008 12:00:00 AM","11/07/2008 12:00:00 AM","Building/Use","(40.63434169974327, -73.96581564907684)"
11534154,"07/02/2008 12:00:00 AM","07/02/2008 12:00:00 AM","Traffic Signal Condition","(40.666294656451825, -73.98207778142994)"
11154671,"05/13/2008 12:00:00 AM","","Rodent","(40.85760772449226, -73.89983560670379)"
