"Unique Key","Created Date","Closed Date","Complaint Type","Location"
513410,"03/06/2006 12:00 AM","03/06/2006 12:00 AM","Street Light Condition",""
8559318,"04/17/2006 12:00 AM","07/10/2006 12:00 AM","PAINT - PLASTER","(40.712585218935146, -73.96023496499758)"
3054207,"08/17/2006 12:00 AM","09/14/2006 12:00 AM","Water System","(40.76837968515132, -73.92124085033119)"
515995,"10/22/2006 12:00 AM","10/24/2006 12:00 AM","Street Light Condition",""
3450800,"08/31/2006 12:00 AM","09/02/2006 12:00 AM","Sewer","(40.58488352103777, -73.81587302254533)"
8397279,"08/20/2006 12:00 AM","09/08/2006 12:00 AM","NONCONST","(40.643843769047066, -73.9498116086872)"
1199072,"02/15/2006 12:00 AM","02/10/2006 12:00 AM","Street Light Condition","(40.61494329174089, -74.09795611458323)"
180396,"03/13/2006 12:00 AM","03/13/2006 12:00 AM","Street Light Condition","(40.60769359777995, -74.14088579130029)"
7307414,"08/02/2006 12:00 AM","08/15/2006 12:00 AM","GENERAL CONSTRUCTION","(40.672642319593095, -73.93908677168362)"
5008950,"10/30/2006 12:00 AM","12/01/2006 12:00 AM","General Construction/Plumbing","(40.74096368996417, -73.89528360789971)"
8247945,"01/06/2006 12:00 AM","02/09/2006 12:00 AM","PAINT - PLASTER","(40.662826514645815, -73.99436265239122)"
480496,"10/28/2006 12:00 AM","10/30/2006 12:00 AM","Sidewalk Condition","(40.74104810167939, -73.9181733069494)"
1327283,"08/21/2006 12:00 AM","03/13/2007 12:00 AM","Overgrown Tree/Branches","(40.659513102216984, -73.90524390278203)"
2986073,"09/26/2006 12:00 AM","09/29/2006 12:00 AM","Noise","(40.76960195010932, -73.96026951492381)"
2372637,"12/28/2006 12:00 AM","07/12/2011 12:00 AM","Consumer Complaint","(40.70953276816588, -73.79639370001733)"
492694,"12/11/2006 12:00 AM","04/30/2007 12:00 AM","Street Sign - Missing","(40.69055568332372, -73.7950056624622)"
629392,"06/02/2006 12:00 AM","06/12/2006 12:00 AM","Street Light Condition","(40.70016915375022, -73.90920371752733)"
5550438,"05/09/2006 12:00 AM","05/10/2006 12:00 AM","Dirty Conditions","(40.738398227694084, -73.86454293180331)"
963871,"01/26/2006 12:00 AM","01/27/2006 12:00 AM","Consumer Complaint","(40.667525606398115, -73.99505075220004)"
411992,"04/15/2006 12:00 AM","04/15/2006 12:00 AM","Noise - Vehicle","(40.784515408538006, -73.81858895620924)"
7471107,"04/05/2006 12:00 AM","04/11/2006 12:00 AM","GENERAL CONSTRUCTION","(40.82281060138379, -73.93975142129716)"
5742279,"11/10/2006 12:00 AM","11/11/2006 12:00 AM","Missed Collection (All Materials)","(40.69344133333332, -73.8033809884777)"
6838236,"12/06/2006 12:00 AM","12/10/2006 12:00 AM","HEATING","(40.83863621992667, -73.90969778136574)"
8647431,"02/07/2006 12:00 AM","02/08/2006 12:00 AM","HEATING","(40.835903918328945, -73.91154453856116)"
4321848,"11/15/2006 12:00 AM","01/02/2007 12:00 AM","Miscellaneous Categories","(40.847177374464636, -73.83495773542523)"
1644731,"04/09/2006 12:00 AM","04/09/2006 12:00 AM","Noise - Commercial","(40.73767366450802, -74.00176816066883)"
444378,"07/20/2006 12:00 AM","07/20/2006 12:00 AM","Derelict Vehicle","(40.602474066267526, -74.12063970188584)"
6711574,"06/15/2006 12:00 AM","06/25/2006 12:00 AM","ELECTRIC","(40.79828869283937, -73.93870091717731)"
4861544,"05/16/2006 12:00 AM","08/02/2006 12:00 AM","Special Projects Inspection Team (SPIT)","(40.72066442411745, -74.00082252601034)"
8513290,"04/11/2006 12:00 AM","04/14/2006 12:00 AM","HEATING","(40.795120989166264, -73.96404647066187)"
7996743,"10/18/2006 12:00 AM","10/20/2006 12:00 AM","HEATING","(40.64643937078732, -73.96155364982612)"
7289881,"11/15/2006 12:00 AM","11/21/2006 12:00 AM","ELECTRIC","(40.73085228352342, -73.9874726011704)"
4653548,"07/14/2006 12:00 AM","08/29/2006 12:00 AM","General Construction/Plumbing","(40.91282764969774, -73.90250205720704)"
7296030,"10/20/2006 12:00 AM","12/11/2006 12:00 AM","GENERAL CONSTRUCTION","(40.847274679503094, -73.90732221142008)"
7354685,"02/04/2006 12:00 AM","02/10/2006 12:00 AM","PAINT - PLASTER","(40.670070758212475, -73.92145787301816)"
7381589,"12/28/2006 12:00 AM","09/14/2007 12:00 AM","NONCONST","(40.65225953213826, -73.957236461429)"
7788389,"11/14/2006 12:00 AM","11/16/2006 12:00 AM","PLUMBING","(40.814702925694114, -73.95902150859607)"
1755497,"12/12/2006 12:00 AM","12/12/2006 12:00 AM","Violation of Park Rules","(40.73601997179245, -73.98226831440091)"
2625665,"06/21/2006 12:00 AM","06/21/2006 12:00 AM","Blocked Driveway","(40.7848586063805, -73.85123556781794)"
8712006,"10/19/2006 12:00 AM","11/19/2006 12:00 AM","GENERAL CONSTRUCTION","(40.879144669133176, -73.87646438522717)"
7744702,"03/04/2006 12:00 AM","03/09/2006 12:00 AM","HEATING","(40.85311389123886, -73.86895427408103)"
6595118,"03/10/2006 12:00 AM","03/11/2006 12:00 AM","Missed Collection (All Materials)","(40.74817499341693, -73.90921047100758)"
8665382,"12/26/2006 12:00 AM","12/30/2006 12:00 AM","PLUMBING","(40.857791674858674, -73.90643995377303)"
7790059,"03/12/2006 12:00 AM","03/15/2006 12:00 AM","HEATING","(40.849225646769625, -73.91013522344443)"
5740561,"01/17/2006 12:00 AM","01/30/2006 12:00 AM","Dirty Conditions",""
2390336,"03/11/2006 12:00 AM","03/12/2006 12:00 AM","Traffic Signal Condition","(40.71558383677267, -74.00303012799506)"
7338640,"08/28/2006 12:00 AM","09/28/2006 12:00 AM","PLUMBING","(40.82332335058567, -73.9501784688149)"
6467347,"09/15/2006 12:00 AM","09/16/2006 12:00 AM","Missed Collection (All Materials)","(40.610446837081916, -74.06345684393114)"
6300214,"09/19/2006 12:00 AM","09/21/2006 12:00 AM","Litter Basket / Request","(40.67985963945075, -73.90800554510894)"
6472335,"08/06/2006 12:00 AM","08/07/2006 12:00 AM","Dirty Conditions","(40.699047218236494, -73.82084111251692)"
2430721,"06/18/2006 12:00 AM","06/19/2006 12:00 AM","Traffic Signal Condition","(40.735307700507455, -74.00035722794006)"
1314849,"05/18/2006 12:00 AM","05/25/2006 12:00 AM","Broken Parking Meter","(40.73574664991893, -73.99301777153157)"
8457434,"03/21/2006 12:00 AM","03/25/2006 12:00 AM","APPLIANCE","(40.818317132960246, -73.93905820649844)"
8221907,"07/17/2006 12:00 AM","07/20/2006 12:00 AM","HEATING","(40.705228139108065, -73.74624060090113)"
8496050,"01/08/2006 12:00 AM","01/12/2006 12:00 AM","HEATING","(40.76432571154671, -73.92125647404892)"
2864930,"09/08/2006 12:00 AM","09/08/2006 12:00 AM","Industrial Waste","(40.901186148265985, -73.85217254998324)"
2296890,"05/20/2006 12:00 AM","05/22/2006 12:00 AM","Harboring Bees/Wasps","(40.60156571952522, -73.9335338449397)"
2875213,"08/30/2006 12:00 AM","08/31/2006 12:00 AM","Air Quality","(40.720991049294916, -74.00096683355746)"
3266720,"04/12/2006 12:00 AM","04/14/2006 12:00 AM","Water System","(40.72848817043454, -73.904038170582)"
6860097,"12/05/2006 12:00 AM","12/05/2006 12:00 AM","HEATING","(40.82039176397505, -73.94371704738519)"
2589880,"01/25/2006 12:00 AM","01/25/2006 12:00 AM","Noise - Commercial","(40.78856658827549, -73.97438179564189)"
580661,"10/13/2006 12:00 AM","10/13/2006 12:00 AM","Street Light Condition",""
3100927,"05/19/2006 12:00 AM","05/25/2006 12:00 AM","Sewer","(40.704250169570905, -74.01157023570688)"
4629440,"05/30/2006 12:00 AM","06/30/2006 12:00 AM","General Construction/Plumbing","(40.61445764799075, -73.95549578077008)"
8031571,"11/13/2006 12:00 AM","11/16/2006 12:00 AM","APPLIANCE","(40.66802717500677, -73.96186202686938)"
2669991,"11/30/2006 12:00 AM","11/30/2006 12:00 AM","Blocked Driveway","(40.729060373506115, -73.86438151160033)"
2418386,"06/13/2006 12:00 AM","06/13/2006 12:00 AM","Traffic Signal Condition","(40.56391672279229, -74.11636271457985)"
7067070,"12/02/2006 12:00 AM","12/05/2006 12:00 AM","HEATING","(40.824524971059496, -73.92398908164778)"
2394746,"05/10/2006 12:00 AM","05/10/2006 12:00 AM","Traffic Signal Condition","(40.668647971596236, -73.92834824119656)"
7317354,"11/18/2006 12:00 AM","11/30/2006 12:00 AM","APPLIANCE","(40.85988673093513, -73.90413055721098)"
1116112,"10/25/2006 12:00 AM","03/05/2007 12:00 AM","Overgrown Tree/Branches",""
7790393,"11/13/2006 12:00 AM","11/15/2006 12:00 AM","GENERAL CONSTRUCTION","(40.813379781395206, -73.95146477169187)"
121649,"06/15/2006 12:00 AM","06/15/2006 12:00 AM","Illegal Fireworks","(40.618796159252064, -74.14100287887062)"
7754774,"11/30/2006 12:00 AM","12/13/2006 12:00 AM","NONCONST","(40.841903839077396, -73.91517600632936)"
1114401,"10/25/2006 12:00 AM","10/25/2006 12:00 AM","Noise - Street/Sidewalk","(40.85175460441295, -73.9080280617059)"
3578146,"01/25/2006 12:00 AM","02/02/2006 12:00 AM","Street Condition","(40.75683252693159, -73.89385455311918)"
2269739,"03/16/2006 12:00 AM","03/16/2006 12:00 AM","DCA / DOH New License Application Request",""
1922630,"06/01/2006 12:00 AM","05/29/2009 12:00 AM","Damaged Tree","(40.654866653668336, -73.938194790686)"
3590554,"03/02/2006 12:00 AM","03/03/2006 12:00 AM","Street Condition","(40.77815214899568, -73.77173225436849)"
3351621,"01/08/2006 12:00 AM","01/08/2006 12:00 AM","Sewer","(40.64493948396193, -73.9580231072872)"
139966,"08/29/2006 12:00 AM","12/20/2006 12:00 AM","Taxi Complaint","(40.71360979096902, -73.97223907763448)"
2440712,"08/12/2006 12:00 AM","08/12/2006 12:00 AM","Traffic Signal Condition","(40.681095059131174, -73.87358638270489)"
1193061,"10/23/2006 12:00 AM","10/20/2006 12:00 AM","Street Light Condition",""
480408,"10/30/2006 12:00 AM","11/07/2006 12:00 AM","Broken Muni Meter","(40.72230733703112, -73.84413461169933)"
2832003,"03/05/2006 12:00 AM","03/05/2006 12:00 AM","Water System","(40.67810530807644, -73.90748159568368)"
1168864,"03/17/2006 12:00 AM","03/16/2006 12:00 AM","Street Light Condition","(40.82755320525857, -73.86726658424591)"
2617645,"05/15/2006 12:00 AM","05/31/2006 12:00 AM","Consumer Complaint","(40.638616614800604, -73.95377898865156)"
6050060,"01/12/2006 12:00 AM","01/13/2006 12:00 AM","Missed Collection (All Materials)","(40.68129272732459, -73.79231923274332)"
2395428,"08/21/2006 12:00 AM","08/21/2006 12:00 AM","Traffic Signal Condition","(40.689730511546166, -73.99016672006057)"
6948016,"01/17/2006 12:00 AM","01/18/2006 12:00 AM","HEATING","(40.67501743672353, -73.94638132851345)"
7476832,"09/02/2006 12:00 AM","09/11/2006 12:00 AM","NONCONST","(40.684366867194534, -73.92765710252431)"
3409104,"05/22/2006 12:00 AM","05/31/2006 12:00 AM","Air Quality","(40.767922790491525, -73.90838932132523)"
4662678,"04/17/2006 12:00 AM","08/04/2006 12:00 AM","Boilers","(40.75252864106677, -73.85584826807893)"
5780133,"04/19/2006 12:00 AM","04/20/2006 12:00 AM","Dirty Conditions","(40.6050898143144, -74.00727467667953)"
6718468,"11/14/2006 12:00 AM","03/31/2007 12:00 AM","NONCONST","(40.736211298241436, -73.8105221399924)"
7483073,"12/06/2006 12:00 AM","12/16/2006 12:00 AM","HEATING","(40.83558023056173, -73.88666031611632)"
4293397,"06/08/2006 12:00 AM","06/15/2006 12:00 AM","Plumbing","(40.70963842152487, -74.0083248948194)"
400838,"03/01/2006 12:00 AM","03/17/2006 12:00 AM","Consumer Complaint","(40.70593832196683, -74.01028291064266)"
2415992,"11/16/2006 12:00 AM","11/16/2006 12:00 AM","Traffic Signal Condition","(40.56345223685677, -74.16974713844488)"
191423,"11/21/2006 12:00 AM","11/15/2006 12:00 AM","Street Light Condition",""
2433218,"01/04/2006 12:00 AM","01/04/2006 12:00 AM","Traffic Signal Condition","(40.65479868796886, -73.93942382083901)"
7303194,"02/03/2006 12:00 AM","03/17/2006 12:00 AM","ELECTRIC","(40.60333082968657, -73.96512928700677)"
6329395,"10/23/2006 12:00 AM","10/24/2006 12:00 AM","Dirty Conditions","(40.65292074606536, -73.83523287778529)"
7928334,"12/08/2006 12:00 AM","12/15/2006 12:00 AM","HEATING","(40.734693978186975, -73.84789438934924)"
2394681,"07/30/2006 12:00 AM","07/30/2006 12:00 AM","Traffic Signal Condition","(40.666169248288796, -73.98880764605859)"
3636465,"01/19/2006 12:00 AM","01/23/2006 12:00 AM","Street Condition","(40.84225858526468, -73.85519483296564)"
7880485,"12/12/2006 12:00 AM","03/02/2007 12:00 AM","NONCONST","(40.69560507307531, -73.93408200296298)"
7817915,"11/30/2006 12:00 AM","12/10/2006 12:00 AM","GENERAL CONSTRUCTION","(40.80115487621348, -73.95169401320557)"
118397,"05/30/2006 12:00 AM","06/02/2006 12:00 AM","Sidewalk Condition","(40.843355145704045, -73.85633092802199)"
8312716,"03/17/2006 12:00 AM","03/30/2006 12:00 AM","APPLIANCE","(40.840271816243714, -73.91294098536245)"
6215370,"09/05/2006 12:00 AM","09/06/2006 12:00 AM","Missed Collection (All Materials)","(40.64381997855327, -73.97962628874643)"
7204914,"05/16/2006 12:00 AM","06/10/2006 12:00 AM","PAINT - PLASTER","(40.69537590114271, -73.91159033960338)"
7153269,"08/05/2006 12:00 AM","09/01/2006 12:00 AM","PAINT - PLASTER","(40.65488337897792, -73.95001954440256)"
2431613,"05/18/2006 12:00 AM","05/18/2006 12:00 AM","Traffic Signal Condition",""
430568,"06/17/2006 12:00 AM","06/17/2006 12:00 AM","Derelict Vehicle","(40.71519277499351, -73.87307801754866)"
6954051,"01/20/2006 12:00 AM","01/23/2006 12:00 AM","HEATING","(40.70835270544968, -73.9146245708)"
134692,"08/07/2006 12:00 AM","08/07/2006 12:00 AM","Noise - Park","(40.66460568357004, -73.97684444541294)"
3404178,"04/25/2006 12:00 AM","04/25/2006 12:00 AM","Water System","(40.67918043322956, -73.75394338001821)"
8204059,"04/10/2006 12:00 AM","05/19/2006 12:00 AM","GENERAL CONSTRUCTION","(40.82593250349608, -73.88943368218916)"
2626567,"06/28/2006 12:00 AM","06/28/2006 12:00 AM","Blocked Driveway","(40.69319210539028, -73.81876170650571)"
3613243,"12/13/2006 12:00 AM","12/15/2006 12:00 AM","Street Condition","(40.58034319003947, -74.10326215736313)"
6408573,"07/08/2006 12:00 AM","07/10/2006 12:00 AM","Sanitation Condition","(40.598648005743485, -73.99964710419162)"
6696137,"04/28/2006 12:00 AM","06/26/2006 12:00 AM","GENERAL CONSTRUCTION","(40.8360310209477, -73.94345446295657)"
2594978,"02/07/2006 12:00 AM","02/07/2006 12:00 AM","Blocked Driveway","(40.7157405996004, -73.88785250414536)"
2607872,"04/04/2006 12:00 AM","04/04/2006 12:00 AM","Blocked Driveway","(40.77080163811099, -73.96096197422217)"
110088,"04/17/2006 12:00 AM","04/27/2006 12:00 AM","DOE Complaint or Compliment","(40.785631929830856, -73.9424572713738)"
3586093,"04/12/2006 12:00 AM","04/20/2006 12:00 AM","Street Condition","(40.75072735825711, -73.94891179582126)"
2394238,"03/15/2006 12:00 AM","03/15/2006 12:00 AM","Traffic Signal Condition","(40.63644717229304, -73.94512243915507)"
7665326,"10/10/2006 12:00 AM","10/14/2006 12:00 AM","PLUMBING","(40.702357942922, -73.9460491727853)"
7244866,"06/28/2006 12:00 AM","07/02/2006 12:00 AM","PAINT - PLASTER","(40.747243118758654, -73.87797934961141)"
8644388,"09/22/2006 12:00 AM","10/04/2006 12:00 AM","GENERAL CONSTRUCTION","(40.676892060102055, -73.91088659168182)"
6076446,"12/10/2006 12:00 AM","12/11/2006 12:00 AM","Missed Collection (All Materials)","(40.77959696888399, -73.9498537199708)"
611400,"10/15/2006 12:00 AM","10/16/2006 12:00 AM","Street Light Condition","(40.74721257543005, -73.79467613809855)"
6368587,"09/21/2006 12:00 AM","09/23/2006 12:00 AM","Dirty Conditions","(40.71467836550815, -73.88505867324415)"
1203849,"02/23/2006 12:00 AM","02/22/2006 12:00 AM","Street Light Condition",""
113425,"04/29/2006 12:00 AM","04/29/2006 12:00 AM","Homeless Encampment","(40.7355133108605, -73.99246210635934)"
6907359,"04/05/2006 12:00 AM","04/09/2006 12:00 AM","HEATING","(40.858554692773765, -73.92960412921278)"
8627293,"02/22/2006 12:00 AM","06/03/2006 12:00 AM","GENERAL CONSTRUCTION","(40.85597858128432, -73.92705834363734)"
8180557,"02/18/2006 12:00 AM","03/14/2006 12:00 AM","APPLIANCE",""
2399823,"06/20/2006 12:00 AM","06/20/2006 12:00 AM","Traffic Signal Condition","(40.69192207702148, -73.97894808374932)"
126117,"07/19/2006 12:00 AM","07/20/2006 12:00 AM","Disorderly Youth","(40.680459540416074, -73.86271730836512)"
1768926,"02/21/2006 12:00 AM","02/13/2006 12:00 AM","Street Light Condition","(40.752541003213096, -73.85260347926535)"
14550921,"03/09/2006 12:00 AM","08/29/2006 12:00 AM","Graffiti","(40.74411515319484, -73.98975089423823)"
5121591,"07/15/2006 12:00 AM","08/07/2006 12:00 AM","Emergency Response Team (ERT)","(40.725043419128575, -73.78140633846276)"
3214382,"05/23/2006 12:00 AM","05/23/2006 12:00 AM","Sewer","(40.81836749119539, -73.91097895034922)"
2606558,"04/07/2006 12:00 AM","04/07/2006 12:00 AM","Blocked Driveway","(40.638077532555336, -73.95110946057046)"
1634478,"03/02/2006 12:00 AM","03/02/2006 12:00 AM","DCA / DOH New License Application Request",""
7252489,"02/27/2006 12:00 AM","03/23/2006 12:00 AM","ELECTRIC","(40.64416447572927, -73.9554219151348)"
7027894,"08/22/2006 12:00 AM","09/12/2006 12:00 AM","GENERAL CONSTRUCTION","(40.86196756901212, -73.92713854059718)"
7261738,"02/09/2006 12:00 AM","02/16/2006 12:00 AM","HEATING","(40.82776319381805, -73.94767830063542)"
8706137,"05/09/2006 12:00 AM","05/10/2006 12:00 AM","HEATING","(40.82852705697597, -73.91276484110115)"
8479748,"03/16/2006 12:00 AM","03/20/2006 12:00 AM","HEATING","(40.72176557276299, -73.84336384472144)"
3547333,"09/13/2006 12:00 AM","09/14/2006 12:00 AM","Street Condition","(40.724136308682176, -73.99260409575837)"
634070,"02/07/2006 12:00 AM","02/16/2006 12:00 AM","Street Light Condition",""
8197628,"04/18/2006 12:00 AM","04/27/2006 12:00 AM","PLUMBING","(40.866559433491126, -73.89811922874381)"
1726365,"08/08/2006 12:00 AM","","Rodent","(40.7197195704527, -73.85725401446989)"
8682253,"12/12/2006 12:00 AM","12/13/2006 12:00 AM","GENERAL CONSTRUCTION","(40.704848006726834, -73.80789902961439)"
6918993,"11/16/2006 12:00 AM","11/21/2006 12:00 AM","HEATING","(40.652371239667836, -73.95506325152031)"
393524,"02/01/2006 12:00 AM","02/03/2006 12:00 AM","Street Condition","(40.795628227330255, -73.97200623544096)"
1956800,"10/15/2006 12:00 AM","10/16/2006 12:00 AM","Noise - Commercial","(40.726436513743664, -74.00565716006021)"
2598984,"02/21/2006 12:00 AM","02/21/2006 12:00 AM","Blocked Driveway","(40.74283172408236, -73.85390246615529)"
7462487,"07/11/2006 12:00 AM","07/12/2006 12:00 AM","PAINT - PLASTER","(40.844198465750026, -73.91158772324496)"
7940641,"10/14/2006 12:00 AM","10/20/2006 12:00 AM","HEATING","(40.681733359277096, -73.83760980246262)"
5534692,"10/21/2006 12:00 AM","10/23/2006 12:00 AM","Sanitation Condition","(40.870971621833604, -73.87707616446399)"
6363143,"09/12/2006 12:00 AM","09/12/2006 12:00 AM","Sanitation Condition","(40.692224976932685, -73.86153915223466)"
529960,"10/19/2006 12:00 AM","10/19/2006 12:00 AM","Street Light Condition",""
7306664,"01/15/2006 12:00 AM","01/22/2006 12:00 AM","HEATING","(40.708827237254575, -73.81587692951098)"
4760587,"08/03/2006 12:00 AM","08/09/2006 12:00 AM","Building/Use","(40.54144973946719, -74.17527159689273)"
8487975,"12/08/2006 12:00 AM","12/14/2006 12:00 AM","HEATING","(40.70853325256137, -73.95128141434513)"
2837793,"05/30/2006 12:00 AM","05/31/2006 12:00 AM","Water System","(40.86149442054862, -73.82425008657916)"
3589841,"03/04/2006 12:00 AM","03/05/2006 12:00 AM","Street Condition","(40.66060727024238, -73.75951931481679)"
526911,"05/24/2006 12:00 AM","05/25/2006 12:00 AM","Street Light Condition",""
2440267,"06/09/2006 12:00 AM","06/10/2006 12:00 AM","Traffic Signal Condition",""
7325239,"10/14/2006 12:00 AM","11/13/2006 12:00 AM","PLUMBING","(40.784457996890694, -73.84305025297564)"
2700952,"03/10/2006 12:00 AM","03/09/2006 12:00 AM","Street Light Condition","(40.7662932477517, -73.9336257652648)"
7374113,"12/10/2006 12:00 AM","12/13/2006 12:00 AM","HEATING","(40.68991393129981, -73.92746718288453)"
7098222,"10/24/2006 12:00 AM","10/30/2006 12:00 AM","HEATING","(40.824759233476165, -73.87731690223707)"
8602844,"10/17/2006 12:00 AM","10/29/2006 12:00 AM","GENERAL CONSTRUCTION","(40.69456958078912, -73.90889400099319)"
2321342,"07/13/2006 12:00 AM","05/29/2009 12:00 AM","Damaged Tree","(40.65895446052167, -73.97826647486659)"
2303112,"05/30/2006 12:00 AM","05/29/2009 12:00 AM","Damaged Tree","(40.666762395478415, -73.94325912337516)"
2974815,"03/12/2006 12:00 AM","03/17/2006 12:00 AM","Noise","(40.74906815877546, -73.88038689347079)"
6961639,"07/05/2006 12:00 AM","09/08/2006 12:00 AM","NONCONST","(40.728200290380265, -73.98309662211865)"
9229208,"06/07/2006 12:00 AM","06/08/2006 12:00 AM","Overflowing Litter Baskets","(40.61732478744132, -73.91095530901218)"
8691855,"08/22/2006 12:00 AM","09/07/2006 12:00 AM","GENERAL CONSTRUCTION","(40.754442992557145, -73.87835236707805)"
6155563,"02/07/2006 12:00 AM","02/07/2006 12:00 AM","Missed Collection (All Materials)","(40.725663976792745, -73.9528996352375)"
6868134,"05/01/2006 12:00 AM","06/16/2006 12:00 AM","PAINT - PLASTER","(40.73529396522825, -73.99833293662333)"
462059,"09/09/2006 12:00 AM","09/09/2006 12:00 AM","Noise - Street/Sidewalk","(40.70811207115455, -73.9196961698638)"
8473138,"01/26/2006 12:00 AM","01/27/2006 12:00 AM","HEATING","(40.824660419955485, -73.87731347120767)"
7677314,"08/24/2006 12:00 AM","09/18/2006 12:00 AM","GENERAL CONSTRUCTION","(40.66922258810859, -73.92140840474387)"
7108342,"10/19/2006 12:00 AM","11/08/2006 12:00 AM","ELECTRIC","(40.67647003869222, -73.95415653427439)"
7552968,"11/20/2006 12:00 AM","11/25/2006 12:00 AM","NONCONST","(40.84881318089625, -73.91272016401604)"
482484,"11/08/2006 12:00 AM","11/08/2006 12:00 AM","Noise - Street/Sidewalk","(40.687423880842054, -73.77869912469981)"
7777981,"01/17/2006 12:00 AM","01/20/2006 12:00 AM","PLUMBING","(40.85394627842468, -73.86483898777793)"
9226160,"06/21/2006 12:00 AM","06/21/2006 12:00 AM","Derelict Vehicles","(40.678165533557205, -73.89453497481688)"
641471,"03/10/2006 12:00 AM","03/10/2006 12:00 AM","Street Light Condition","(40.625044596431714, -73.99533128726308)"
1629177,"02/09/2006 12:00 AM","","Rodent","(40.76285180107314, -73.91361975946681)"
2836716,"06/28/2006 12:00 AM","07/20/2006 12:00 AM","Noise","(40.79076688724595, -73.81793270807755)"
2288533,"05/01/2006 12:00 AM","05/01/2006 12:00 AM","Noise - Commercial","(40.75622339630324, -73.9256443725072)"
2537589,"07/24/2006 12:00 AM","08/18/2006 12:00 AM","Taxi Complaint","(40.744099058348795, -73.99564413111167)"
7731570,"12/22/2006 12:00 AM","01/04/2007 12:00 AM","GENERAL CONSTRUCTION","(40.85290103165731, -73.90695651211229)"
1910633,"03/30/2006 12:00 AM","04/03/2006 12:00 AM","Taxi Complaint",""
7756186,"10/26/2006 12:00 AM","11/06/2006 12:00 AM","HEATING","(40.722231388323586, -73.99174568525189)"
7065062,"05/27/2006 12:00 AM","12/08/2006 12:00 AM","GENERAL CONSTRUCTION","(40.67483737985194, -73.95538338774712)"
7897625,"10/18/2006 12:00 AM","10/23/2006 12:00 AM","PAINT - PLASTER","(40.68726045756825, -73.99354929001166)"
3622816,"06/13/2006 12:00 AM","06/14/2006 12:00 AM","Street Condition","(40.598686503252516, -74.08320785073715)"
7863125,"05/31/2006 12:00 AM","06/26/2006 12:00 AM","PAINT - PLASTER","(40.84750182328002, -73.90316889057628)"
1163970,"01/17/2006 12:00 AM","01/13/2006 12:00 AM","Street Light Condition","(40.844193897528555, -73.8293160241936)"
573311,"01/23/2006 12:00 AM","01/23/2006 12:00 AM","Street Light Condition","(40.75110175065585, -73.89118925153366)"
605467,"04/10/2006 12:00 AM","04/18/2006 12:00 AM","Street Light Condition","(40.68507642193293, -73.97789379095641)"
3351609,"01/06/2006 12:00 AM","01/09/2006 12:00 AM","Noise","(40.712492987034366, -73.99185149793028)"
8278693,"12/21/2006 12:00 AM","12/22/2006 12:00 AM","GENERAL CONSTRUCTION","(40.66998903867926, -73.9357294931035)"
2719162,"11/30/2006 12:00 AM","12/01/2006 12:00 AM","Street Light Condition",""
2702602,"12/27/2006 12:00 AM","12/26/2006 12:00 AM","Street Light Condition","(40.71289845452616, -73.81980469961427)"
7395407,"01/27/2006 12:00 AM","02/01/2006 12:00 AM","HEATING","(40.65779987480494, -73.92297526003958)"
8687107,"04/05/2006 12:00 AM","04/06/2006 12:00 AM","HEATING","(40.84492123127109, -73.91277948514056)"
7892959,"03/22/2006 12:00 AM","04/10/2006 12:00 AM","GENERAL CONSTRUCTION","(40.83954565045627, -73.85211797745876)"
4689916,"12/21/2006 12:00 AM","01/17/2007 12:00 AM","Building/Use","(40.69397990091975, -73.73640979459834)"
3270887,"05/17/2006 12:00 AM","06/24/2006 12:00 AM","Sewer","(40.593792696111954, -73.76719904642744)"
529372,"11/21/2006 12:00 AM","11/22/2006 12:00 AM","Street Light Condition",""
7748389,"12/15/2006 12:00 AM","12/22/2006 12:00 AM","HEATING","(40.728810261730125, -73.98819458729824)"
6473415,"03/18/2006 12:00 AM","03/18/2006 12:00 AM","Sanitation Condition","(40.77053645130663, -73.79410239904838)"
145463,"09/17/2006 12:00 AM","09/17/2006 12:00 AM","Noise - Park","(40.80574270990699, -73.94275414524256)"
8771122,"05/18/2006 12:00 AM","07/27/2006 12:00 AM","PAINT - PLASTER","(40.829769270049425, -73.87562016499348)"
5883591,"02/15/2006 12:00 AM","02/24/2006 12:00 AM","Snow","(40.66178243980312, -73.94707319589072)"
8765809,"06/07/2006 12:00 AM","07/17/2006 12:00 AM","ELECTRIC","(40.835627106035645, -73.92363308604236)"
2675840,"12/13/2006 12:00 AM","12/13/2006 12:00 AM","Blocked Driveway","(40.72240623118103, -73.84419571080537)"
129412,"07/17/2006 12:00 AM","07/24/2006 12:00 AM","Maintenance or Facility",""
7315069,"01/16/2006 12:00 AM","04/21/2006 12:00 AM","PLUMBING","(40.846213840473624, -73.90561770152925)"
1622053,"01/23/2006 12:00 AM","01/24/2006 12:00 AM","Consumer Complaint","(40.62071619419905, -74.02494501509037)"
2666611,"11/14/2006 12:00 AM","11/14/2006 12:00 AM","Blocked Driveway","(40.68482134406558, -73.93023103092197)"
2644311,"08/30/2006 12:00 AM","08/30/2006 12:00 AM","Posting Advertisement","(40.709729099354284, -74.00679194032128)"
7086716,"01/02/2006 12:00 AM","01/05/2006 12:00 AM","HEATING","(40.69390324471492, -73.90970989556472)"
3248229,"07/07/2006 12:00 AM","07/13/2006 12:00 AM","Sewer",""
